title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Mentor wraps testimony Day 6 29 August 2018,18168,34,8,0,0,https://www.youtube.com/watch?v=oAJwYetMuP8
