title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Lungisa Fuzile 22 November 2018 Part 2,11569,18,3,0,0,https://www.youtube.com/watch?v=GHjHlSPAnVQ
