title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Mcebisi Jonas  Day 3 August 24,44166,125,31,0,0,https://www.youtube.com/watch?v=_jzDAXYzGoQ
