title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Day 14 - Bank - Nedbank 19 September 2018,23567,48,9,0,0,https://www.youtube.com/watch?v=ZlmiIH_7NY8
