title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Vytjie Mentor Day 4 27 August 2018 Part 1,38850,91,23,0,0,https://www.youtube.com/watch?v=SVmWiVhJjy4
