title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Duduzane Zuma & Elder Mtshiza 8 October 2019,47181,126,26,0,0,https://www.youtube.com/watch?v=qt2mWXR30rI
