title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Vytjie Mentor Day 5 28 August 2018,21513,32,7,0,0,https://www.youtube.com/watch?v=v22NCp_rVVk
