title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Pravin Gordhan 19 November 2018 Part 2,8142,21,7,0,0,https://www.youtube.com/watch?v=qrlzEbxWBIM
