title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry Jabu Mabuza 22 February 2019 Part 2,15635,34,4,0,0,https://www.youtube.com/watch?v=kU_Nr2Ib5UA
