title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry  The Commission hears Eskom related evidence from Dr Ayanda Nteta,35218,60,14,0,3,https://www.youtube.com/watch?v=UlpAFAc2W1c
