title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry Hlaudi Motsoeneng 10 September 2019 Part 2,77118,212,45,0,0,https://www.youtube.com/watch?v=MFsCpKbR-Ss
