title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry Andries Van Tonder 29 January 2019 Part 3,20446,37,5,0,0,https://www.youtube.com/watch?v=OSmwPa7e6V4
