title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Barbara Hogan 12 November 2018 - PT1,22406,48,7,0,0,https://www.youtube.com/watch?v=oaq8CCo91yI
