title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Themba Maseko Day 7 30 August 2018,20589,57,12,0,0,https://www.youtube.com/watch?v=a7bdPM1DQb0
