title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Phumla Williams Day 9 03 September 2018,14121,25,3,0,0,https://www.youtube.com/watch?v=iDqsvMnYNcE
