title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
State Capture Inquiry - Former head of the FS agriculture dept Peter Thabethe 04 October 2019,18577,45,16,0,0,https://www.youtube.com/watch?v=1Hf_DGxl1XE
